Player Full Name,Birth Date,Year Start,Year End,Position,Height,Wingspan,Weight
Spencer Dinwiddie,06.04.1993,2015,2018,G,198.1,203.8,200
Spencer Hawes,28.04.1988,2008,2017,C-F,215.9,214.6,245
Spencer Haywood,22.04.1949,1970,1983,F-C,203.2,,225
Spider Bennett,04.08.1943,1969,1969,G,190.5,,190
Spud Webb,13.07.1963,1986,1998,G,167.6,,133
Stacey Arceneaux,17.02.1936,1962,1962,F,193,,210
Stacey Augmon,01.08.1968,1992,2006,F-G,203.2,,205
Stacey King,29.01.1967,1990,1997,F-C,210.8,,230
Stan Brown,27.06.2029,1948,1952,F,190.5,,200
Stan Kimbrough,24.04.1966,1990,1993,G,180.3,,153
Stan Love,09.04.1949,1972,1975,F,205.7,,215
Stan McKenzie,06.10.1944,1968,1974,F-G,195.6,,195
Stan Miasek,19.09.2023,1947,1953,C-F,195.6,,210
Stan Noszka,09.09.2020,1947,1949,G,185.4,,185
Stan Patrick,05.05.2022,1950,1950,F-G,188,,185
Stan Pietkiewicz,14.07.1956,1979,1981,G-F,195.6,,200
Stan Stutz,14.04.2020,1947,1949,G-F,177.8,,170
Stan Washington,23.01.1952,1975,1975,G,193,,190
Stanislav Medvedenko,04.04.1979,2001,2007,F,208.3,,250
Stanley Brundy,13.11.1967,1990,1990,F,198.1,,210
Stanley Jackson,10.10.1970,1994,1994,G,190.5,,185
Stanley Johnson,29.05.1996,2016,2018,F,200.7,212.1,245
Stanley Roberts,07.02.1970,1992,2000,C,213.4,,285
Stefano Rusconi,02.10.1968,1996,1996,C-F,205.7,,240
Steffond Johnson,04.11.1962,1987,1987,F,203.2,,240
Stephane Lasme,17.12.1982,2008,2008,F,203.2,218.4,215
Stephen Chubin,08.02.1944,1968,1970,G,188,,200
Stephen Curry,14.03.1988,2010,2018,G,190.5,191.8,190
Stephen Graham,11.06.1982,2006,2011,G,198.1,,215
Stephen Howard,15.07.1970,1993,1998,F,205.7,,225
Stephen Jackson,05.04.1978,2001,2014,F-G,203.2,,218
Stephen Previs,09.02.1950,1973,1973,G,190.5,,183
Stephen Thompson,02.12.1968,1992,1992,G,193,,185
Stephen Vacendak,15.08.1944,1968,1970,G,185.4,,185
Stephen Wilson,16.10.1948,1971,1972,G,195.6,,185
Stephen Zimmerman,09.09.1996,2017,2017,C,213.4,221.6,240
Stephon Marbury,20.02.1977,1997,2009,G,188,,180
Sterling Brown,10.02.1995,2018,2018,G,195.6,,225
Steve Alford,23.11.1964,1988,1991,G,188,,183
Steve Bardo,05.04.1968,1992,1996,G,195.6,,190
Steve Blake,26.02.1980,2004,2016,G,190.5,,172
Steve Bracey,01.08.1950,1973,1975,G,185.4,,175
Steve Bucknall,17.03.1966,1990,1990,G,198.1,,215
Steve Burtt,05.11.1962,1985,1993,G,188,,185
Steve Colter,24.07.1962,1985,1995,G,190.5,,165
Steve Courtin,21.09.1942,1965,1965,G,185.4,,188
Steve Downing,09.09.1950,1974,1975,C,203.2,,225
Steve Francis,21.02.1977,2000,2008,G,190.5,,195
Steve Goodrich,18.03.1976,2001,2002,F,208.3,,220
Steve Green,04.10.1953,1976,1979,F,200.7,,220
Steve Hamer,13.11.1973,1997,1997,C,213.4,,245
Steve Hamilton,30.11.1935,1959,1960,F-C,198.1,,190
Steve Harris,15.10.1963,1986,1990,G,195.6,,195
Steve Hawes,26.05.1950,1975,1984,C-F,205.7,,220
Steve Hayes,02.08.1955,1982,1986,C,213.4,,205
Steve Henson,02.02.1968,1991,1999,G,180.3,,177
Steve Johnson,03.11.1957,1982,1991,C-F,208.3,,235
Steve Jones,17.10.1942,1968,1976,G-F,195.6,,205
Steve Kerr,27.09.1965,1989,2003,G,190.5,,175
Steve Kuberski,06.11.1947,1970,1978,F-C,203.2,,215
Steve Lingenfelter,10.06.1958,1983,1984,F,205.7,,225
Steve Malovic,21.07.1956,1980,1980,F,208.3,,230
Steve Mix,30.12.1947,1970,1983,F,200.7,,215
Steve Nash,07.02.1974,1997,2014,G,190.5,,195
Steve Novak,13.06.1983,2007,2017,F,208.3,207,225
Steve Patterson,24.06.1948,1972,1976,C,205.7,,225
Steve Scheffler,03.09.1967,1991,1997,C-F,205.7,,250
Steve Sheppard,21.03.1954,1978,1979,F,198.1,,215
Steve Smith,31.03.1969,1992,2005,G,200.7,,200
Steve Stipanovich,17.11.1960,1984,1988,C,210.8,,245
Steven Adams,20.07.1993,2014,2018,C,213.4,224.8,255
Steven Hill,14.11.1985,2009,2009,C,213.4,,248
Steven Hunter,31.10.1981,2002,2010,C,213.4,223.5,220
Steven Kramer,01.01.1945,1968,1970,G-F,195.6,,200
Steven Smith,12.04.1983,2007,2007,F,203.2,214.6,235
Stevin Smith,24.01.1972,1997,1997,G,188,,208
Stew Johnson,19.08.1944,1968,1976,F-C,203.2,,220
Stewart Granger,27.10.1961,1984,1987,G,190.5,,190
Stojko Vrankovic,22.01.1964,1991,1999,C,218.4,,260
Stromile Swift,21.11.1979,2001,2009,F,205.7,,225
Stu Lantz,13.07.1946,1969,1976,G,190.5,,175
Stuart Gray,27.05.1963,1985,1991,C-F,213.4,,235
Sun Yue,06.11.1985,2009,2009,G,205.7,,205
Sundiata Gaines,18.04.1986,2010,2012,G,185.4,,185
Swede Halbrook,30.01.1933,1961,1962,C,221,,235
Swen Nater,14.01.1950,1974,1984,C,210.8,,240
Sylvester Gray,08.07.1967,1989,1989,F,198.1,,230
Sylvester Norris,18.02.1957,1980,1980,C,210.8,,220
T.J. Ford,24.03.1983,2004,2012,G,182.9,181.6,165
T.J. Leaf,30.04.1997,2018,2018,F,208.3,,222
T.J. McConnell,25.03.1992,2016,2018,G,188,,200
T.J. Warren,05.09.1993,2015,2018,F,203.2,208.9,230
T.R. Dunn,01.02.1955,1978,1991,G-F,193,,192
Taj Gibson,24.06.1985,2010,2018,F,205.7,223.5,225
Tal Skinner,10.09.1952,1975,1976,F-G,195.6,,195
Tamar Slay,02.04.1980,2003,2005,G,203.2,212.1,215
Tang Hamilton,26.05.1978,2002,2002,F,203.2,,220
Tarence Kinsey,21.03.1984,2007,2009,G,198.1,200,185
Tarik Black,22.11.1991,2015,2018,C-F,205.7,,250
Tariq Abdul-Wahad,03.11.1974,1998,2003,F,198.1,,223
Tate Armstrong,05.10.1955,1978,1979,G,190.5,,175
Tate George,29.05.1968,1991,1995,G,195.6,,190
Taurean Green,28.11.1986,2008,2008,G,182.9,188.6,177
Taurean Waller-Prince,22.03.1994,2017,2018,F,203.2,,220
Taylor Griffin,18.04.1986,2010,2010,F,200.7,,238
Tayshaun Prince,28.02.1980,2003,2016,F,205.7,,212
Ted Luckenbill,27.07.1939,1962,1963,F,198.1,,205
Ted Manakas,22.02.1951,1974,1974,G,188,,180
Ted McClain,30.08.1946,1972,1979,G,185.4,,180
Tellis Frank,26.04.1965,1988,1994,F-C,208.3,,225
Terence Morris,11.01.1979,2002,2006,F,205.7,,221
Terence Stansbury,27.02.1961,1985,1987,G,195.6,,170
Terrance Ferguson,17.05.1998,2018,2018,G-F,200.7,205.1,184
Terrance Roberson,30.12.1976,2001,2001,F,200.7,203.2,215
Terrel Harris,10.08.1987,2012,2013,G,195.6,,190
Terrell Brandon,20.05.1970,1992,2002,G,180.3,,180
Terrence Jones,09.01.1992,2013,2017,F,205.7,219.1,252
Terrence Rencher,19.02.1973,1996,1996,G,190.5,,185
Terrence Ross,05.02.1991,2013,2018,F-G,200.7,201.3,206
Terrence Williams,28.06.1987,2010,2013,F,198.1,205.7,220
Terry Catledge,22.08.1963,1986,1993,F,203.2,,220
Terry Crosby,04.01.1957,1980,1980,G,193,,195
Terry Cummings,15.03.1961,1983,2000,F,205.7,,220
Terry Davis,17.06.1967,1990,2001,F-C,205.7,,225
Terry Dehere,12.09.1971,1994,1999,G,188,,190
Terry Dischinger,21.11.1940,1963,1973,F-G,200.7,,189
Terry Dozier,29.06.1966,1990,1990,F,205.7,,210
Terry Driscoll,28.08.1947,1971,1975,F,200.7,,215
Terry Duerod,29.07.1956,1980,1983,G,188,,180
Terry Furlow,18.10.1954,1977,1980,G-F,193,,190
Terry Kunze,11.03.1943,1968,1968,G-F,193,,210
Terry Mills,21.12.1967,1991,2001,F,208.3,,230
Terry Porter,08.04.1963,1986,2002,G,190.5,,195
Terry Rozier,17.03.1994,2016,2018,G,188,203.8,190
Terry Teagle,10.04.1960,1983,1993,F-G,195.6,,195
Terry Thomas,20.08.1953,1976,1976,F,203.2,,220
Terry Tyler,30.10.1956,1979,1989,F-G,200.7,,215
Tex Ritter,26.02.2024,1949,1951,G-F,188,,185
Thabo Sefolosha,02.05.1984,2007,2018,G-F,200.7,,220
Thaddeus Young,21.06.1988,2008,2018,F,203.2,212.1,221
Thales McReynolds,08.06.1943,1966,1966,G,190.5,,185
Thanasis Antetokounmpo,17.07.1992,2016,2016,F,200.7,213.4,205
Tharon Mayes,09.09.1968,1992,1992,G,190.5,,175
Theo Ratliff,17.04.1973,1996,2011,C-F,208.3,,225
Theron Smith,03.10.1980,2004,2005,F,203.2,208.9,225
Thomas Bryant,31.07.1997,2018,2018,C,208.3,228.6,248
Thomas Gardner,08.02.1985,2008,2009,G,195.6,,225
Thomas Hamilton,03.04.1975,1996,2000,C,218.4,,330
Thomas Jordan,23.05.1968,1993,1993,F-C,208.3,,220
Thomas Robinson,17.03.1991,2013,2017,F,208.3,221.6,237
Thon Maker,25.02.1997,2017,2018,F-C,215.9,221,216
Thurl Bailey,07.04.1961,1984,1999,F-C,210.8,,215
Tiago Splitter,01.01.1985,2011,2017,F-C,210.8,218.4,245
Tibor Pleiss,02.11.1989,2016,2016,C,221,,256
Ticky Burden,28.02.1953,1976,1978,G,188,,185
Tierre Brown,03.06.1979,2002,2005,G,188,,189
Tim Bassett,01.04.1951,1974,1980,F-C,203.2,,225
Tim Breaux,19.09.1970,1995,1998,F,200.7,,215
Tim Duncan,25.04.1976,1998,2016,F-C,210.8,,250
Tim Frazier,01.11.1990,2015,2018,G,185.4,,170
Tim Hardaway,01.09.1966,1990,2003,G,182.9,,175
Tim Hardaway,01.09.1966,2014,2018,G,198.1,,205
Tim James,26.12.1976,2000,2002,F,200.7,,212
Tim Kempton,25.01.1964,1987,1998,F-C,208.3,,245
Tim Legler,26.12.1966,1990,2000,G,193,,200
Tim McCormick,10.03.1962,1985,1992,C,210.8,,240
Tim Ohlbrecht,30.08.1988,2013,2013,C,210.8,,255
Tim Perry,04.06.1965,1989,1996,F-C,205.7,,200
Tim Quarterman,27.10.1994,2017,2017,G,198.1,,195
Tim Thomas,26.02.1977,1998,2010,F,208.3,,230
Tim Young,06.02.1976,2000,2000,C,213.4,,220
Timofey Mozgov,16.07.1986,2011,2018,C,215.9,,275
Timothe Luwawu-Cabarrot,09.05.1995,2017,2018,F,198.1,,205
Tiny Archibald,02.09.1948,1971,1984,G,185.4,,150
Tito Horford,19.01.1966,1989,1994,C,215.9,,245
Tito Maddox,07.06.1981,2003,2003,G,193,195.6,190
Tobias Harris,15.07.1992,2012,2018,F,205.7,210.8,235
Toby Bailey,19.11.1975,1999,2000,G,198.1,,213
Toby Kimball,07.09.1942,1967,1975,F-C,198.1,,220
Toby Knight,03.05.1955,1978,1982,F,205.7,,210
Tod Murphy,24.12.1963,1988,1994,C-F,205.7,,220
Todd Day,07.01.1970,1993,2001,G-F,198.1,,188
Todd Fuller,25.07.1974,1997,2001,C,210.8,,255
Todd Lichti,08.01.1967,1990,1994,G-F,193,,205
Todd MacCulloch,27.01.1976,2000,2003,C,213.4,,280
Todd Mitchell,26.07.1966,1989,1989,F,200.7,,205
Todd Mundt,17.05.1970,1996,1996,C,213.4,,250
Togo Palazzi,08.08.1932,1955,1960,F-G,193,,205
Tom Abernethy,06.05.1954,1977,1981,F,200.7,,220
Tom Barker,11.03.1955,1977,1979,C-F,210.8,,225
Tom Black,09.07.1941,1971,1971,C,208.3,,220
Tom Boerwinkle,23.08.1945,1969,1978,C,213.4,,265
Tom Boswell,02.10.1953,1976,1984,F-C,205.7,,220
Tom Brennan,06.08.1930,1955,1955,F,190.5,,195
Tom Burleson,24.02.1952,1975,1981,C,218.4,,225
Tom Callahan,02.06.2021,1947,1947,G,185.4,,180
Tom Chambers,21.06.1959,1982,1998,F-C,208.3,,220
Tom Copa,30.10.1964,1992,1992,C,208.3,,275
Tom Garrick,07.07.1966,1989,1992,G,188,,185
Tom Gola,13.01.1933,1956,1966,G-F,198.1,,205
Tom Gugliotta,19.12.1969,1993,2005,F,208.3,,240
Tom Hagan,29.01.1947,1970,1971,G,190.5,,185
Tom Hammonds,27.03.1967,1990,2001,F,205.7,,215
Tom Hawkins,22.12.1936,1960,1969,F,195.6,,210
Tom Heinsohn,26.08.1934,1957,1965,F-C,200.7,,218
Tom Henderson,26.01.1952,1975,1983,G,190.5,,190
Tom Hoover,23.01.1941,1964,1969,C,205.7,,230
Tom Hovasse,31.01.1967,1995,1995,F,203.2,,205
Tom Ingelsby,12.02.1951,1974,1976,G,190.5,,180
Tom Kelly,05.03.2024,1949,1949,G,182.9,,170
Tom Kerwin,07.07.1944,1968,1968,F,200.7,,210
Tom King,09.03.2024,1947,1947,G,182.9,,165
Tom Kondla,30.11.1946,1969,1969,C,203.2,,225
Tom Kozelko,01.07.1951,1974,1976,F,203.2,,220
Tom Kropp,12.02.1953,1976,1977,G,190.5,,205
Tom LaGarde,10.02.1955,1978,1985,C-F,208.3,,220
Tom Marshall,06.01.1931,1955,1959,F-G,193,,215
Tom McMillen,26.05.1952,1976,1986,F-C,210.8,,215
Tom Meschery,26.10.1938,1962,1971,F,198.1,,215
Tom Owens,28.06.1949,1972,1983,C-F,208.3,,215
Tom Patterson,15.10.1948,1973,1974,F,198.1,,220
Tom Payne,19.11.1950,1972,1972,C,218.4,,240
Tom Piotrowski,17.10.1960,1984,1984,C,215.9,,240
Tom Riker,28.02.1950,1973,1975,C-F,208.3,,225
Tom Sanders,08.11.1938,1961,1973,F,198.1,,210
Tom Scheffler,27.10.1954,1985,1985,C,210.8,,240
Tom Sewell,11.03.1962,1985,1985,G,195.6,,185
Tom Sluby,18.02.1962,1985,1985,G,193,,200
Tom Stith,21.01.1939,1963,1963,F,195.6,,210
Tom Thacker,02.11.1939,1964,1971,G-F,188,,170
Tom Tolbert,16.10.1965,1989,1995,F-C,200.7,,235
Tom Van Arsdale,22.02.1943,1966,1977,F-G,195.6,,202
Tom Workman,14.11.1944,1968,1971,F-C,200.7,,218
Tomas Satoransky,30.10.1991,2017,2018,G,200.7,201.3,210
Tommie Bowens,07.07.1940,1968,1970,F-C,203.2,,220
Tommie Green,08.04.1956,1979,1979,G,188,,185
Tommy Byrnes,19.02.2023,1947,1951,F-G,190.5,,175
Tommy Kearns,06.10.1936,1959,1959,G,180.3,,185
Tommy Kron,28.02.1943,1967,1970,G,195.6,,200
Tommy O'Keefe,03.06.2028,1951,1951,G,188,,185
Tommy Woods,10.06.1943,1968,1968,F,200.7,,210
Toney Douglas,16.03.1986,2010,2017,G,188,198.1,195
Toni Kukoc,18.09.1968,1994,2006,F,208.3,,192
Tony Allen,11.01.1982,2005,2018,G-F,193,205.7,213
Tony Battie,11.02.1976,1998,2012,C-F,210.8,,230
Tony Bennett,01.06.1969,1993,1995,G,182.9,,175
Tony Bobbitt,22.10.1979,2005,2005,G,193,200.7,190
Tony Bradley,08.01.1998,2018,2018,F-C,210.8,226.1,240
Tony Brown,29.07.1960,1985,1992,F-G,198.1,,185
Tony Campbell,07.05.1962,1985,1995,F-G,200.7,,215
Tony Dawson,25.08.1967,1991,1995,F,200.7,,215
Tony Delk,28.01.1974,1997,2006,G,185.4,,189
Tony Dumas,25.08.1972,1995,1998,G,198.1,,190
Tony Farmer,03.01.1970,1998,2000,F,205.7,,244
Tony Fuller,04.09.1958,1981,1981,G,193,,180
Tony Harris,13.05.1967,1991,1995,G,190.5,,190
Tony Jackson,07.11.1942,1968,1969,F-G,193,,200
Tony Jackson,07.11.1942,1981,1981,G,182.9,,170
Tony Jaros,22.02.2020,1947,1951,F-G,190.5,,185
Tony Kappen,13.04.2019,1947,1947,G,177.8,,165
Tony Koski,26.06.1946,1969,1969,F,203.2,,215
Tony Lavelli,11.07.2026,1950,1951,F,190.5,,185
Tony Massenburg,31.07.1967,1991,2005,F,205.7,,220
Tony Mitchell,07.04.1992,2014,2014,F,198.1,219.7,216
Tony Mitchell,07.04.1992,2014,2014,F,203.2,219.7,235
Tony Parker,17.05.1982,2002,2018,G,188,,185
Tony Price,05.01.1957,1981,1981,G,198.1,,190
Tony Robertson,01.01.1956,1978,1979,G,193,,195
Tony Smith,14.06.1968,1991,2001,G,190.5,,185
Tony Snell,10.11.1991,2014,2018,G-F,200.7,212.1,200
Tony White,15.02.1965,1988,1988,G,188,,170
Tony Windis,27.01.1933,1960,1960,G,185.4,,160
Tony Wroten,13.04.1993,2013,2016,G,198.1,205.7,205
Tony Zeno,01.10.1957,1980,1980,F,203.2,,210
Torgeir Bryn,08.08.1964,1990,1990,C,205.7,,250
Tornike Shengelia,05.10.1991,2013,2014,F,205.7,,217
Torraye Braggs,15.05.1976,2004,2005,F,203.2,,245
Torrey Craig,19.12.1990,2018,2018,G-F,198.1,,215
Toure' Murry,08.11.1989,2014,2015,G-F,195.6,,195
Tracy Jackson,21.04.1959,1982,1984,G-F,198.1,,205
Tracy McGrady,24.05.1979,1998,2012,F-G,203.2,,210
Tracy Moore,28.12.1965,1992,1997,G-F,193,,200
Tracy Murray,25.07.1971,1993,2004,F,200.7,,225
Trajan Langdon,13.05.1976,2000,2002,G,190.5,,197
Travis Best,12.07.1972,1996,2005,G,180.3,,182
Travis Diener,01.03.1982,2006,2010,G,185.4,182.2,175
Travis Grant,01.01.1950,1973,1976,F,200.7,,215
Travis Hansen,15.04.1978,2004,2004,G,198.1,199.4,205
Travis Knight,13.09.1974,1997,2003,C,213.4,,235
Travis Leslie,29.03.1990,2012,2012,G,193,209.6,205
Travis Mays,19.06.1968,1991,1993,G,188,,190
Travis Outlaw,18.09.1984,2004,2014,F,205.7,,210
Travis Wear,21.09.1990,2015,2015,F,208.3,,230
Travis Williams,27.05.1969,1998,1999,F,198.1,,215
Tree Rollins,16.06.1955,1978,1995,C,215.9,,235
Tremaine Fowlkes,11.04.1976,2002,2005,F,203.2,,220
Trent Tucker,20.12.1959,1983,1993,G,195.6,,193
Trenton Hassell,04.03.1979,2002,2010,G,195.6,203.2,200
Treveon Graham,29.10.1993,2017,2018,G,198.1,209.6,220
Trevor Ariza,30.06.1985,2005,2018,F,203.2,218.4,215
Trevor Booker,25.11.1987,2011,2018,F,203.2,207.6,228
Trevor Ruffin,26.09.1970,1995,1996,G,185.4,,185
Trevor Wilson,16.03.1968,1991,1996,F,200.7,,210
Trevor Winter,07.01.1974,1999,1999,C,213.4,,275
Trey Burke,12.11.1992,2014,2017,G,185.4,196.9,191
Trey Gilder,24.01.1985,2010,2010,F,205.7,,185
Trey Johnson,30.08.1984,2009,2012,G,195.6,195.6,218
Trey Lyles,05.11.1995,2016,2018,F,208.3,217.2,234
Trey Thompkins,20.05.1990,2012,2012,F,208.3,215.9,245
Tristan Thompson,13.03.1991,2012,2018,F-C,205.7,216.5,238
Trooper Washington,21.04.1944,1968,1973,F-C,200.7,,215
Troy Bell,10.11.1980,2004,2004,G,185.4,195.6,180
Troy Daniels,15.07.1991,2014,2018,G,193,,205
Troy Hudson,13.03.1976,1998,2008,G,185.4,,170
Troy Murphy,02.05.1980,2002,2013,F-C,210.8,210.8,245
Troy Williams,30.12.1994,2017,2018,F,200.7,203.8,218
Truck Robinson,04.10.1951,1975,1985,F-C,200.7,,225
Ty Lawson,03.11.1987,2010,2017,G,180.3,184.8,195
Tyler Cavanaugh,09.02.1994,2018,2018,F,205.7,,239
Tyler Dorsey,14.02.1996,2018,2018,G,195.6,196.2,183
Tyler Ennis,24.08.1994,2015,2018,G,190.5,201.3,194
Tyler Hansbrough,03.11.1985,2010,2016,F,205.7,212.1,250
Tyler Honeycutt,15.07.1990,2012,2013,F,203.2,205.7,188
Tyler Johnson,07.05.1992,2015,2018,G,193,,186
Tyler Lydon,09.04.1996,2018,2018,F,208.3,213.4,215
Tyler Ulis,05.01.1996,2017,2018,G,177.8,188,150
Tyler Zeller,17.01.1990,2013,2018,F-C,213.4,213.4,253
Tyreke Evans,19.09.1989,2010,2018,G-F,198.1,211.5,220
Tyrone Britt,18.04.1944,1968,1968,G,193,,190
Tyrone Corbin,31.12.1962,1986,2001,G-F,198.1,,210
Tyrone Hill,19.03.1968,1991,2004,F,205.7,,240
Tyrone Nesby,31.01.1976,1999,2002,F,198.1,,225
Tyronn Lue,03.05.1977,1999,2009,G,182.9,,175
Tyrus Thomas,17.08.1986,2007,2015,F,205.7,221,215
Tyshawn Taylor,12.04.1990,2013,2014,G,190.5,198.8,185
Tyson Chandler,02.10.1982,2002,2018,C,215.9,221,240
Tyson Wheeler,08.10.1975,1999,1999,G,177.8,,165
Tyus Edney,14.02.1973,1996,2001,G,177.8,,152
Tyus Jones,10.05.1996,2016,2018,G,188,195.6,195
Udonis Haslem,09.06.1980,2004,2018,F-C,203.2,210.8,235
Uros Slokar,14.05.1983,2007,2007,F,208.3,,238
Uwe Blab,26.03.1962,1986,1990,C,215.9,,252
Vander Blue,17.07.1992,2014,2018,G,193,198.1,200
Vann Williford,26.01.1948,1971,1971,F,198.1,,195
Vassilis Spanoulis,07.08.1982,2007,2007,G,193,,195
Vern Fleming,04.02.1962,1985,1996,G,195.6,,185
Vern Gardner,14.05.2025,1950,1952,F-C,195.6,,200
Vern Hatton,13.01.1936,1959,1962,G,190.5,,195
Vern Mikkelsen,21.10.2028,1950,1959,F-C,200.7,,230
Vernon Macklin,20.09.1986,2012,2012,F,208.3,,227
Vernon Maxwell,12.09.1965,1989,2001,G,193,,180
Vester Marshall,22.12.1948,1974,1974,F,200.7,,200
Viacheslav Kravtsov,25.08.1987,2013,2014,C,213.4,,260
Vic Bartolome,29.09.1948,1972,1972,C,213.4,,230
Victor Alexander,31.08.1969,1992,2002,C-F,205.7,,265
Victor Claver,30.08.1988,2013,2015,F,205.7,,224
Victor Oladipo,04.05.1992,2014,2018,G,193,206.4,210
Viktor Khryapa,03.08.1982,2005,2008,F,205.7,,210
Vin Baker,23.11.1971,1994,2006,F,210.8,,232
Vince Boryla,11.03.2027,1950,1954,F,195.6,,210
Vince Carter,26.01.1977,1999,2018,G-F,198.1,,220
Vince Hunter,05.08.1994,2018,2018,F,203.2,210.8,208
Vince Taylor,11.09.1960,1983,1983,G-F,195.6,,180
Vincent Askew,28.02.1966,1988,1998,G-F,198.1,,210
Vincent Yarbrough,21.03.1981,2003,2003,G-F,200.7,214.6,210
Vincenzo Esposito,03.01.1969,1996,1996,G,190.5,,198
Vinnie Johnson,01.09.1956,1980,1992,G,188,,200
Vinny Del Negro,09.08.1966,1989,2002,G,193,,185
Virgil Vaughn,15.05.2018,1947,1947,F-C,193,,205
Vitaly Potapenko,21.03.1975,1997,2007,C,208.3,,280
Vitor Faverani,05.05.1988,2014,2014,C,210.8,,260
Vlade Divac,03.02.1968,1990,2005,C,215.9,,243
Vladimir Radmanovic,19.11.1980,2002,2013,F,208.3,,227
Vladimir Stepania,08.05.1976,1999,2004,C,213.4,,236
Voise Winters,12.10.1962,1986,1986,F,203.2,,200
Von Wafer,21.07.1985,2006,2012,G,195.6,,210
Vonteego Cummings,29.02.1976,2000,2002,G,190.5,,185
Voshon Lenard,14.05.1973,1996,2006,G,193,,205
Wade Baldwin,29.03.1996,2017,2017,G,193,,202
Wah Wah Jones,14.07.2026,1950,1952,F,193,,225
Wali Jones,14.02.1942,1965,1976,G,188,,180
Walker Banks,26.08.1947,1971,1971,C,208.3,,205
Walker Russell,26.10.1960,1983,1988,G,195.6,,195
Walker Russell,26.10.1960,2012,2012,G,182.9,,170
Wallace Bryant,14.07.1959,1984,1986,C,213.4,,245
Wally Anderzunas,11.01.1946,1970,1970,C-F,200.7,,220
Wally Osterkorn,06.07.2028,1952,1955,F-C,195.6,,215
Wally Rank,01.03.1958,1981,1981,F-G,198.1,,220
Wally Szczerbiak,05.03.1977,2000,2009,F,200.7,,244
Wally Walker,18.07.1954,1977,1984,F,200.7,,190
Walt Bellamy,24.07.1939,1962,1975,C,210.8,,225
Walt Budko,30.07.2025,1949,1952,F-C,195.6,,220
Walt Davis,05.01.1931,1954,1958,C-F,203.2,,205
Walt Frazier,29.03.1945,1968,1980,G,193,,200
Walt Gilmore,27.02.1947,1971,1971,F,198.1,,225
Walt Hazzard,15.04.1942,1965,1974,G,188,,185
Walt Kirk,03.09.2024,1949,1952,G-F,190.5,,173
Walt Lautenbach,17.11.2022,1950,1950,G-F,188,,185
Walt Miller,30.07.2015,1947,1947,F,188,,190
Walt Szczerbiak,21.08.1949,1972,1972,F,198.1,,210
Walt Wesley,25.01.1945,1967,1976,C,210.8,,220
Walt Williams,16.04.1970,1993,2003,F-G,203.2,,219
Walter Berry,14.05.1964,1987,1989,F,203.2,,215
Walter Bond,01.02.1969,1993,1995,G,195.6,,200
Walter Byrd,00.01.1900,1970,1970,F,200.7,,205
Walter Davis,09.09.1954,1978,1992,G-F,198.1,,193
Walter Dukes,23.06.1930,1956,1963,C,213.4,,220
Walter Herrmann,26.06.1979,2007,2009,F,205.7,,225
Walter Jordan,19.02.1956,1981,1981,F,200.7,,198
Walter McCarty,01.02.1974,1997,2006,F,208.3,,230
Walter Palmer,23.10.1968,1991,1993,C-F,215.9,,215
Walter Piatkowski,11.06.1945,1969,1972,F,203.2,,220
Walter Sharpe,18.07.1986,2009,2009,F,205.7,,245
Walter Simon,01.12.1939,1968,1974,F-G,198.1,,200
Wang Zhizhi,08.07.1977,2001,2005,C,213.4,,255
Ward Williams,26.06.2023,1949,1949,F,193,,195
Wardell Jackson,18.07.1951,1975,1975,F,200.7,,200
Warren Davis,30.06.1943,1968,1973,F-C,198.1,,212
Warren Fenley,08.02.2022,1947,1947,F,190.5,,190
Warren Jabali,29.08.1946,1969,1975,G-F,188,,200
Warren Kidd,09.09.1970,1994,1994,F,205.7,,235
Warren Perkins,02.02.2022,1950,1951,G-F,190.5,,190
Wat Misaka,21.12.2023,1948,1948,G,170.2,,150
Wayman Britt,31.08.1952,1978,1978,G,188,,185
Wayman Tisdale,09.06.1964,1986,1997,F-C,205.7,,240
Wayne Chapman,15.06.1945,1969,1972,G-F,198.1,,190
Wayne Cooper,16.11.1956,1979,1992,C-F,208.3,,220
Wayne Ellington,29.10.1987,2010,2018,G,193,199.4,200
Wayne Embry,26.03.1937,1959,1969,C-F,203.2,,240
Wayne Englestad,06.12.1966,1989,1989,F,203.2,,245
Wayne Hightower,14.01.1940,1963,1972,F-C,203.2,,192
Wayne Kreklow,04.01.1957,1981,1981,G,193,,175
Wayne Molis,17.04.1943,1967,1968,F,203.2,,230
Wayne Pack,05.07.1950,1975,1975,G,182.9,,165
Wayne Radford,29.05.1956,1979,1979,G,190.5,,205
Wayne Robinson,19.04.1958,1981,1981,F,203.2,,217
Wayne Sappleton,17.11.1960,1985,1985,F,205.7,,215
Wayne See,03.11.2023,1950,1950,G,190.5,,190
Wayne Selden,30.09.1994,2017,2018,G-F,195.6,209.6,230
Wayne Simien,09.03.1983,2006,2007,F,205.7,213.4,255
Wayne Stevens,19.06.1936,1960,1960,F,190.5,,185
Wayne Turner,22.03.1976,2000,2000,G,188,,190
Wayne Yates,07.11.1937,1962,1962,C,203.2,,235
Wendell Ladner,06.10.1948,1971,1975,F,195.6,,220
Wes Matthews,24.08.1959,1981,1990,G,185.4,,170
Wes Unseld,14.03.1946,1969,1981,C-F,200.7,,245
Wesley Bialosuknia,08.06.1945,1968,1968,G,188,,185
Wesley Cox,27.01.1955,1978,1979,F,198.1,,215
